,Longitude,Latitude,Amenity
6986,72.9163972,19.1310977,toilets
6987,72.9163972,19.1310977,toilets
6988,72.9163972,19.1310977,toilets
6989,72.9163972,19.1310977,toilets
6990,72.9163972,19.1310977,toilets
6991,72.9163972,19.1310977,toilets
6992,72.91664,19.1316945,toilets
6993,72.91664,19.1316945,toilets
6994,72.91664,19.1316945,toilets
6995,72.91664,19.1316945,toilets
6996,72.91664,19.1316945,toilets
6997,72.91664,19.1316945,toilets
6998,72.9172039,19.1333296,toilets
6999,72.9172039,19.1333296,toilets
7000,72.9172039,19.1333296,toilets
7001,72.9172039,19.1333296,toilets
7002,72.9172039,19.1333296,toilets
7003,72.9172039,19.1333296,toilets
7004,72.9172602,19.1322754,toilets
7005,72.9172602,19.1322754,toilets
7006,72.9172602,19.1322754,toilets
7007,72.9172602,19.1322754,toilets
7008,72.9172602,19.1322754,toilets
7009,72.9172602,19.1322754,toilets
7010,72.9168254,19.132576,toilets
7011,72.9168254,19.132576,toilets
7012,72.9168254,19.132576,toilets
7013,72.9168254,19.132576,toilets
7014,72.9168254,19.132576,toilets
7015,72.9168405,19.1325772,toilets
7016,72.9168405,19.1325772,toilets
7017,72.9168405,19.1325772,toilets
7018,72.9168405,19.1325772,toilets
7019,72.9168405,19.1325772,toilets
7020,72.9168405,19.1325772,toilets
7021,72.9153612,19.1330103,toilets
7022,72.9153612,19.1330103,toilets
7023,72.9153612,19.1330103,toilets
7024,72.9153612,19.1330103,toilets
7025,72.9153612,19.1330103,toilets
7026,72.9154148,19.1324591,toilets
7027,72.9154148,19.1324591,toilets
7028,72.9154148,19.1324591,toilets
7029,72.9154148,19.1324591,toilets
7030,72.9154148,19.1324591,toilets
7031,72.9154148,19.1324591,toilets
7032,72.912534,19.1359706,taxi
7033,72.912534,19.1359706,taxi
7034,72.912534,19.1359706,taxi
7035,72.9161191,19.1256162,taxi
7036,72.9161191,19.1256162,taxi
7037,72.9161191,19.1256162,taxi
7038,72.9189568,19.1291463,taxi
7039,72.9189568,19.1291463,taxi
7040,72.9189568,19.1291463,taxi
7041,72.915699,19.129522,taxi
7042,72.915699,19.129522,taxi
7043,72.915699,19.129522,taxi
7044,72.9152443,19.1316981,taxi
7045,72.9152443,19.1316981,taxi
7046,72.9152443,19.1316981,taxi
7047,72.9140141,19.1374195,taxi
7048,72.9140141,19.1374195,taxi
7049,72.9140141,19.1374195,taxi
7050,72.8415847,19.2043168,bank
7051,72.8415847,19.2043168,bank
7052,72.8415847,19.2043168,bank
7053,72.8151134,18.9559804,bank
7054,72.8151134,18.9559804,bank
7055,72.8151134,18.9559804,bank
7056,72.8151134,18.9559804,bank
7057,72.8151134,18.9559804,bank
7058,72.8151134,18.9559804,clinic
7059,72.8151134,18.9559804,clinic
7060,72.8151134,18.9559804,clinic
7061,72.8151134,18.9559804,clinic
7062,72.8151134,18.9559804,clinic
7063,72.8151134,18.9559804,clinic
7064,72.8151134,18.9559804,clinic
7065,72.8151134,18.9559804,clinic
7066,72.8151134,18.9559804,clinic
7067,72.8179411,19.0066529,hospital
7068,72.8179411,19.0066529,hospital
7069,72.8159459,18.9564555,cafe
7070,72.8159459,18.9564555,cafe
7071,72.8159459,18.9564555,cafe
7072,72.8153932,18.9569144,pharmacy
7073,72.8153932,18.9569144,pharmacy
7074,72.8163137,18.953883,fuel
7075,72.8163137,18.953883,fuel
7076,72.8405011,18.9994432,hospital
7077,72.8405011,18.9994432,hospital
7078,72.8405011,18.9994432,hospital
7079,72.8501404,19.209583,police
7080,72.8501404,19.209583,police
7081,72.8899506,19.0967269,police
7082,72.8899506,19.0967269,police
7083,72.8899506,19.0967269,place_of_worship
7084,72.8899506,19.0967269,place_of_worship
7085,72.8899506,19.0967269,place_of_worship
7086,72.8899506,19.0967269,place_of_worship
7087,72.9414012,19.1729839,cafe
7088,72.9414012,19.1729839,cafe
7089,72.8449593,19.2053215,bar
7090,72.8449593,19.2053215,bar
7091,72.8449593,19.2053215,bar
7092,72.8449593,19.2053215,bar
7093,72.8401945,19.2043416,bank
7094,72.8401945,19.2043416,bank
7095,72.8401945,19.2043416,bank
7096,72.8401945,19.2043416,bank
7097,72.8313766,19.0205197,fast_food
7098,72.8313766,19.0205197,fast_food
7099,72.8313766,19.0205197,fast_food
7100,72.8313766,19.0205197,fast_food
7101,72.8313766,19.0205197,fast_food
7102,72.8313766,19.0205197,fast_food
7103,72.8313766,19.0205197,fast_food
7104,72.8324423,18.9229102,restaurant
7105,72.8324423,18.9229102,restaurant
7106,72.8324423,18.9229102,restaurant
7107,72.8324423,18.9229102,restaurant
7108,72.8324423,18.9229102,restaurant
7109,72.8324423,18.9229102,restaurant
7110,72.8324423,18.9229102,restaurant
7111,72.8324423,18.9229102,restaurant
7112,72.8317902,19.0682119,restaurant
7113,72.8317902,19.0682119,restaurant
7114,72.8317902,19.0682119,restaurant
7115,72.8317902,19.0682119,restaurant
7116,72.8317902,19.0682119,restaurant
7117,72.8317902,19.0682119,restaurant
7118,72.8422028,19.0232897,restaurant
7119,72.8422028,19.0232897,restaurant
7120,72.8422028,19.0232897,restaurant
7121,72.8422028,19.0232897,restaurant
7122,72.8422028,19.0232897,restaurant
7123,72.8422028,19.0232897,restaurant
7124,72.8422028,19.0232897,restaurant
7125,72.8322448,18.9578129,restaurant
7126,72.8322448,18.9578129,restaurant
7127,72.8322448,18.9578129,restaurant
7128,72.8331336,19.0558511,restaurant
7129,72.8331336,19.0558511,restaurant
7130,72.8331336,19.0558511,restaurant
7131,72.8331336,19.0558511,restaurant
7132,72.8346734,19.0642496,restaurant
7133,72.8346734,19.0642496,restaurant
7134,72.8346734,19.0642496,restaurant
7135,72.8346734,19.0642496,restaurant
7136,72.8312867,19.0527402,restaurant
7137,72.8312867,19.0527402,restaurant
7138,72.8312867,19.0527402,restaurant
7139,72.8481917,19.1989352,bank
7140,72.8481917,19.1989352,bank
7141,72.8481917,19.1989352,bank
7142,72.8482078,19.198996,bank
7143,72.8482078,19.198996,bank
7144,72.8482078,19.198996,bank
7145,72.8486557,19.198706,bank
7146,72.8486557,19.198706,bank
7147,72.8486557,19.198706,bank
7148,72.8482292,19.1990694,bank
7149,72.8482292,19.1990694,bank
7150,72.8482292,19.1990694,bank
7151,72.8482292,19.1990694,bank
7152,72.847674,19.2011225,bank
7153,72.847674,19.2011225,bank
7154,72.8276438,19.0511545,bank
7155,72.8276438,19.0511545,bank
7156,72.8276438,19.0511545,bank
7157,72.8276438,19.0511545,bank
7158,72.8276438,19.0511545,cafe
7159,72.8276438,19.0511545,cafe
7160,72.8276438,19.0511545,cafe
7161,72.8276438,19.0511545,cafe
7162,72.8276438,19.0511545,cafe
7163,72.8276438,19.0511545,cafe
7164,72.8276438,19.0511545,cafe
7165,72.8276438,19.0511545,cafe
7166,72.8268722,19.050579,cafe
7167,72.8268722,19.050579,cafe
7168,72.8268722,19.050579,cafe
7169,72.8268722,19.050579,ice_cream
7170,72.8268722,19.050579,ice_cream
7171,72.8265262,19.0505612,ice_cream
7172,72.8265262,19.0505612,ice_cream
7173,72.8265262,19.0505612,ice_cream
7174,72.8265262,19.0505612,cafe
7175,72.8265262,19.0505612,cafe
7176,72.8265262,19.0505612,cafe
7177,72.8265262,19.0505612,cafe
7178,72.8267677,19.0504992,cafe
7179,72.8267677,19.0504992,cafe
7180,72.8267677,19.0504992,cafe
7181,72.8267677,19.0504992,cafe
7182,72.8267677,19.0504992,cafe
7183,72.8267677,19.0504992,cafe
7184,72.8267677,19.0504992,cafe
7185,72.8250811,19.0513608,cafe
7186,72.8250811,19.0513608,cafe
7187,72.8250811,19.0513608,cafe
7188,72.8250811,19.0513608,bank
7189,72.8250811,19.0513608,bank
7190,72.8238975,19.0521623,bank
7191,72.8238975,19.0521623,bank
7192,72.8238975,19.0521623,bank
7193,72.8238975,19.0521623,ice_cream
7194,72.8238975,19.0521623,ice_cream
7195,72.8238975,19.0521623,ice_cream
7196,72.8238975,19.0521623,ice_cream
7197,72.8238975,19.0521623,ice_cream
7198,72.8283132,19.0514734,ice_cream
7199,72.8283132,19.0514734,ice_cream
7200,72.8283132,19.0514734,ice_cream
7201,72.8283132,19.0514734,fast_food
7202,72.8283132,19.0514734,fast_food
7203,72.8283132,19.0514734,fast_food
7204,72.828325,19.0514971,fast_food
7205,72.828325,19.0514971,fast_food
7206,72.828325,19.0514971,fast_food
7207,72.828325,19.0514971,fast_food
7208,72.828325,19.0514971,fast_food
7209,72.828325,19.0514971,fast_food
7210,72.8283501,19.0515512,fast_food
7211,72.8283501,19.0515512,fast_food
7212,72.8283501,19.0515512,fast_food
7213,72.8283501,19.0515512,pharmacy
7214,72.8283501,19.0515512,pharmacy
7215,72.8283501,19.0515512,pharmacy
7216,72.8283501,19.0515512,pharmacy
7217,72.8300452,19.0496427,pharmacy
7218,72.8300452,19.0496427,pharmacy
7219,72.8300452,19.0496427,pharmacy
7220,72.8300452,19.0496427,cafe
7221,72.8300452,19.0496427,cafe
7222,72.8300452,19.0496427,cafe
7223,72.8300452,19.0496427,cafe
7224,72.8300452,19.0496427,cafe
7225,72.8300452,19.0496427,cafe
7226,72.8300452,19.0496427,cafe
7227,72.8298692,19.0495544,cafe
7228,72.8298692,19.0495544,cafe
7229,72.8298692,19.0495544,cafe
7230,72.8298692,19.0495544,cafe
7231,72.8294942,19.0493417,cafe
7232,72.8294942,19.0493417,cafe
7233,72.8294942,19.0493417,fast_food
7234,72.8294942,19.0493417,fast_food
7235,72.8294942,19.0493417,fast_food
7236,72.8294942,19.0493417,fast_food
7237,72.8294942,19.0493417,fast_food
7238,72.8294942,19.0493417,fast_food
7239,72.8294624,19.0493287,fast_food
7240,72.8294624,19.0493287,fast_food
7241,72.8294624,19.0493287,cafe
7242,72.8294624,19.0493287,cafe
7243,72.8293764,19.049285,cafe
7244,72.8293764,19.049285,cafe
7245,72.8293764,19.049285,cafe
7246,72.8293764,19.049285,cafe
7247,72.8293764,19.049285,restaurant
7248,72.8293764,19.049285,restaurant
7249,72.8293764,19.049285,restaurant
7250,72.8293764,19.049285,restaurant
7251,72.8293764,19.049285,restaurant
7252,72.8292659,19.0492348,restaurant
7253,72.8292659,19.0492348,restaurant
7254,72.8292659,19.0492348,restaurant
7255,72.8292659,19.0492348,restaurant
7256,72.8292659,19.0492348,restaurant
7257,72.8291258,19.0491612,restaurant
7258,72.8291258,19.0491612,restaurant
7259,72.8291258,19.0491612,restaurant
7260,72.8291258,19.0491612,restaurant
7261,72.8291258,19.0491612,restaurant
7262,72.8291258,19.0491612,restaurant
7263,72.8291258,19.0491612,restaurant
7264,72.8291258,19.0491612,restaurant
7265,72.8291258,19.0491612,restaurant
7266,72.8287924,19.0489733,restaurant
7267,72.8287924,19.0489733,restaurant
7268,72.8287924,19.0489733,restaurant
7269,72.8287924,19.0489733,restaurant
7270,72.8287924,19.0489733,restaurant
7271,72.8287924,19.0489733,restaurant
7272,72.8287924,19.0489733,restaurant
7273,72.8287924,19.0489733,restaurant
7274,72.8287924,19.0489733,restaurant
7275,72.8287924,19.0489733,restaurant
7276,72.8287924,19.0489733,restaurant
7277,72.8287461,19.0489547,restaurant
7278,72.8287461,19.0489547,restaurant
7279,72.8287461,19.0489547,restaurant
7280,72.8287461,19.0489547,restaurant
7281,72.8287461,19.0489547,restaurant
7282,72.828595,19.0488947,restaurant
7283,72.828595,19.0488947,restaurant
7284,72.828595,19.0488947,bar
7285,72.828595,19.0488947,bar
7286,72.828595,19.0488947,bar
7287,72.828595,19.0488947,bar
7288,72.828595,19.0488947,bar
7289,72.8259042,19.0483549,bar
7290,72.8259042,19.0483549,bar
7291,72.8259042,19.0483549,bar
7292,72.8259042,19.0483549,fast_food
7293,72.8259042,19.0483549,fast_food
7294,72.8259042,19.0483549,fast_food
7295,72.8259042,19.0483549,fast_food
7296,72.8259042,19.0483549,fast_food
7297,72.8259001,19.0483938,fast_food
7298,72.8259001,19.0483938,fast_food
7299,72.8259001,19.0483938,fast_food
7300,72.8259001,19.0483938,fast_food
7301,72.8259001,19.0483938,childcare
7302,72.8259001,19.0483938,childcare
7303,72.8259001,19.0483938,childcare
7304,72.8259001,19.0483938,childcare
7305,72.8259001,19.0483938,childcare
7306,72.8260689,19.0482585,childcare
7307,72.8260689,19.0482585,childcare
7308,72.8260689,19.0482585,childcare
7309,72.8260689,19.0482585,bank
7310,72.8260689,19.0482585,bank
7311,72.8260689,19.0482585,bank
7312,72.8260689,19.0482585,bank
7313,72.8260689,19.0482585,bank
7314,72.8196283,19.0468902,bank
7315,72.8196283,19.0468902,bank
7316,72.8196283,19.0468902,bank
7317,72.8196283,19.0468902,fast_food
7318,72.8196283,19.0468902,fast_food
7319,72.8200828,19.047484,fast_food
7320,72.8200828,19.047484,fast_food
7321,72.8200828,19.047484,fast_food
7322,72.8200828,19.047484,cafe
7323,72.8200828,19.047484,cafe
7324,72.8200533,19.0474463,cafe
7325,72.8200533,19.0474463,cafe
7326,72.8200533,19.0474463,cafe
7327,72.8200533,19.0474463,cafe
7328,72.8200533,19.0474463,cafe
7329,72.8200533,19.0474463,cafe
7330,72.8200533,19.0474463,cafe
7331,72.8200533,19.0474463,cafe
7332,72.8200533,19.0474463,cafe
7333,72.8232806,19.051928,police
7334,72.8232806,19.051928,police
7335,72.824945,19.0545043,police
7336,72.824945,19.0545043,police
7337,72.824945,19.0545043,police
7338,72.824945,19.0545043,fast_food
7339,72.824945,19.0545043,fast_food
7340,72.824945,19.0545043,fast_food
7341,72.8259115,19.0546195,fast_food
7342,72.8259115,19.0546195,fast_food
7343,72.8259115,19.0546195,fast_food
7344,72.8259115,19.0546195,restaurant
7345,72.8259115,19.0546195,restaurant
7346,72.8258046,19.0546275,restaurant
7347,72.8258046,19.0546275,restaurant
7348,72.8258046,19.0546275,restaurant
7349,72.8258046,19.0546275,restaurant
7350,72.8258046,19.0546275,restaurant
7351,72.8258046,19.0546275,restaurant
7352,72.8258046,19.0546275,restaurant
7353,72.8258046,19.0546275,restaurant
7354,72.8258046,19.0546275,restaurant
7355,72.827554,19.0511624,restaurant
7356,72.827554,19.0511624,restaurant
7357,72.827554,19.0511624,restaurant
7358,72.827554,19.0511624,dentist
7359,72.827554,19.0511624,dentist
7360,72.827554,19.0511624,dentist
7361,72.8324603,18.9295988,place_of_worship
7362,72.8324603,18.9295988,place_of_worship
7363,72.8324603,18.9295988,place_of_worship
7364,72.8324603,18.9295988,place_of_worship
7365,72.8351708,18.934986,place_of_worship
7366,72.8351708,18.934986,place_of_worship
7367,72.8351708,18.934986,place_of_worship
7368,72.8351708,18.934986,place_of_worship
7369,72.8715978,19.2120189,place_of_worship
7370,72.8715978,19.2120189,place_of_worship
7371,72.8715978,19.2120189,place_of_worship
7372,72.8715978,19.2120189,place_of_worship
7373,72.8715978,19.2120189,cinema
7374,72.8715978,19.2120189,cinema
7375,72.8715978,19.2120189,cinema
7376,72.873334,19.2121002,fast_food
7377,72.873334,19.2121002,fast_food
7378,72.873334,19.2121002,fast_food
7379,72.873334,19.2121002,fast_food
7380,72.873334,19.2121002,fast_food
7381,72.8725293,19.2090644,fast_food
7382,72.8725293,19.2090644,fast_food
7383,72.8725293,19.2090644,fast_food
7384,72.8725293,19.2090644,fast_food
7385,72.8725293,19.2090644,cinema
7386,72.8725293,19.2090644,cinema
7387,72.8725293,19.2090644,cinema
7388,72.8726507,19.2085863,restaurant
7389,72.8726507,19.2085863,restaurant
7390,72.8726507,19.2085863,restaurant
7391,72.8726507,19.2085863,restaurant
7392,72.8726507,19.2085863,restaurant
7393,72.8691082,19.2100034,bank
7394,72.8691082,19.2100034,bank
7395,72.8691082,19.2100034,bank
7396,72.8691082,19.2100034,bank
7397,72.8690139,19.2098135,bank
7398,72.8690139,19.2098135,bank
7399,72.8690139,19.2098135,bank
7400,72.8690516,19.2098927,bank
7401,72.8690516,19.2098927,bank
7402,72.8690516,19.2098927,bank
7403,72.8690274,19.2097649,bank
7404,72.8690274,19.2097649,bank
7405,72.8690274,19.2097649,bank
7406,72.8690463,19.2098648,bank
7407,72.8690463,19.2098648,bank
7408,72.8690463,19.2098648,bank
7409,72.8710472,19.2113199,bank
7410,72.8710472,19.2113199,bank
7411,72.8710472,19.2113199,bank
7412,72.8710472,19.2113199,bank
7413,72.8306277,19.0540808,bank
7414,72.8306277,19.0540808,bank
7415,72.8306277,19.0540808,bank
7416,72.8306277,19.0540808,restaurant
7417,72.8306277,19.0540808,restaurant
7418,72.8306277,19.0540808,restaurant
7419,72.8306343,19.0540379,restaurant
7420,72.8306343,19.0540379,restaurant
7421,72.8306343,19.0540379,restaurant
7422,72.8306343,19.0540379,restaurant
7423,72.8306343,19.0540379,restaurant
7424,72.8306343,19.0540379,restaurant
7425,72.8298116,19.0578665,restaurant
7426,72.8298116,19.0578665,restaurant
7427,72.8298116,19.0578665,restaurant
7428,72.8298116,19.0578665,restaurant
7429,72.8298116,19.0578665,pharmacy
7430,72.8298116,19.0578665,pharmacy
7431,72.8298116,19.0578665,pharmacy
7432,72.8298116,19.0578665,pharmacy
7433,72.8298116,19.0578665,pharmacy
7434,72.8298116,19.0578665,pharmacy
7435,72.8298116,19.0578665,pharmacy
7436,72.8298116,19.0578665,pharmacy
7437,72.8298116,19.0578665,pharmacy
7438,72.8294753,19.0592576,pharmacy
7439,72.8294753,19.0592576,pharmacy
7440,72.8294753,19.0592576,pharmacy
7441,72.8294753,19.0592576,pharmacy
7442,72.8294753,19.0592576,restaurant
7443,72.8294753,19.0592576,restaurant
7444,72.8294753,19.0592576,restaurant
7445,72.8294753,19.0592576,restaurant
7446,72.8294753,19.0592576,restaurant
7447,72.8394613,19.0321141,restaurant
7448,72.8394613,19.0321141,restaurant
7449,72.871119,19.1117554,restaurant
7450,72.871119,19.1117554,restaurant
7451,72.8276847,19.0573435,restaurant
7452,72.8276847,19.0573435,restaurant
7453,72.8276847,19.0573435,restaurant
7454,72.8276847,19.0573435,cafe
7455,72.8276847,19.0573435,cafe
7456,72.824601,19.063215,cafe
7457,72.824601,19.063215,cafe
7458,72.824601,19.063215,cafe
7459,72.824601,19.063215,cafe
7460,72.824601,19.063215,cafe
7461,72.824601,19.063215,restaurant
7462,72.824601,19.063215,restaurant
7463,72.824601,19.063215,restaurant
7464,72.824601,19.063215,restaurant
7465,72.824601,19.063215,restaurant
7466,72.824601,19.063215,restaurant
7467,72.8247191,19.0629483,restaurant
7468,72.8247191,19.0629483,restaurant
7469,72.8247191,19.0629483,restaurant
7470,72.8247191,19.0629483,restaurant
7471,72.8247191,19.0629483,restaurant
7472,72.8247191,19.0629483,restaurant
7473,72.8247191,19.0629483,restaurant
7474,72.8247191,19.0629483,restaurant
7475,72.8247191,19.0629483,restaurant
7476,72.8247191,19.0629483,restaurant
7477,72.8247191,19.0629483,restaurant
7478,72.8247191,19.0629483,restaurant
7479,72.8247191,19.0629483,restaurant
7480,72.8247191,19.0629483,restaurant
7481,72.8247191,19.0629483,restaurant
7482,72.8247191,19.0629483,restaurant
7483,72.8247504,19.0630833,restaurant
7484,72.8247504,19.0630833,restaurant
7485,72.8247504,19.0630833,restaurant
7486,72.8247504,19.0630833,restaurant
7487,72.8247504,19.0630833,restaurant
7488,72.8247504,19.0630833,restaurant
7489,72.8247504,19.0630833,restaurant
7490,72.8247504,19.0630833,restaurant
7491,72.8247504,19.0630833,restaurant
7492,72.8247504,19.0630833,restaurant
7493,72.8247504,19.0630833,restaurant
7494,72.8247504,19.0630833,restaurant
7495,72.8247504,19.0630833,restaurant
7496,72.8247504,19.0630833,restaurant
7497,72.8247504,19.0630833,restaurant
7498,72.8247504,19.0630833,restaurant
7499,72.8247559,19.0631071,restaurant
7500,72.8247559,19.0631071,restaurant
7501,72.8247559,19.0631071,restaurant
7502,72.8247559,19.0631071,restaurant
7503,72.8247559,19.0631071,restaurant
7504,72.8247559,19.0631071,restaurant
7505,72.8247559,19.0631071,pharmacy
7506,72.8247559,19.0631071,pharmacy
7507,72.8247559,19.0631071,pharmacy
7508,72.8247559,19.0631071,pharmacy
7509,72.8247559,19.0631071,pharmacy
7510,72.8249753,19.063102,pharmacy
7511,72.8249753,19.063102,pharmacy
7512,72.8249753,19.063102,pharmacy
7513,72.8249753,19.063102,pharmacy
7514,72.8249753,19.063102,pharmacy
7515,72.8249753,19.063102,cafe
7516,72.8249753,19.063102,cafe
7517,72.8249753,19.063102,cafe
7518,72.8249753,19.063102,cafe
7519,72.8249753,19.063102,cafe
7520,72.8249753,19.063102,cafe
7521,72.8249753,19.063102,cafe
7522,72.8249753,19.063102,cafe
7523,72.8244019,19.0605602,cafe
7524,72.8244019,19.0605602,cafe
7525,72.8244019,19.0605602,cafe
7526,72.8244019,19.0605602,cafe
7527,72.8244019,19.0605602,cafe
7528,72.8244019,19.0605602,cafe
7529,72.8244019,19.0605602,cafe
7530,72.8244019,19.0605602,cafe
7531,72.8244019,19.0605602,cafe
7532,72.8244019,19.0605602,cafe
7533,72.8244019,19.0605602,cafe
7534,72.8244019,19.0605602,cafe
7535,72.8244019,19.0605602,cafe
7536,72.8244019,19.0605602,cafe
7537,72.8270892,19.0979691,restaurant
7538,72.8270892,19.0979691,restaurant
7539,72.8497031,19.0550261,place_of_worship
7540,72.8497031,19.0550261,place_of_worship
7541,72.8497031,19.0550261,place_of_worship
7542,72.8426787,19.2126499,place_of_worship
7543,72.8426787,19.2126499,place_of_worship
7544,72.8426787,19.2126499,place_of_worship
7545,72.9147178,19.1334245,fast_food
7546,72.9147178,19.1334245,fast_food
7547,72.9147178,19.1334245,fast_food
7548,72.8379941,19.195632,restaurant
7549,72.8379941,19.195632,restaurant
7550,72.8379941,19.195632,restaurant
7551,72.8281621,19.0929815,restaurant
7552,72.8281621,19.0929815,restaurant
7553,72.8281621,19.0929815,restaurant
7554,72.8281621,19.0929815,restaurant
7555,72.8281621,19.0929815,restaurant
7556,72.8281621,19.0929815,cafe
7557,72.8281621,19.0929815,cafe
7558,72.8281621,19.0929815,cafe
7559,72.8035815,18.9640462,place_of_worship
7560,72.8035815,18.9640462,place_of_worship
7561,72.8035815,18.9640462,place_of_worship
7562,72.8035815,18.9640462,place_of_worship
7563,72.8297118,19.0615592,place_of_worship
7564,72.8297118,19.0615592,place_of_worship
7565,72.8297118,19.0615592,place_of_worship
7566,72.8297118,19.0615592,bank
7567,72.8297118,19.0615592,bank
7568,72.8297118,19.0615592,bank
7569,72.8297118,19.0615592,bank
7570,72.8313171,19.0602595,bank
7571,72.8313171,19.0602595,bank
7572,72.8313171,19.0602595,bank
7573,72.8313171,19.0602595,doctors
7574,72.8313171,19.0602595,doctors
7575,72.8313171,19.0602595,doctors
7576,72.8313171,19.0602595,doctors
7577,72.8313171,19.0602595,doctors
7578,72.8325204,19.0636092,doctors
7579,72.8325204,19.0636092,doctors
7580,72.8325204,19.0636092,doctors
7581,72.8325204,19.0636092,doctors
7582,72.8325204,19.0636092,doctors
7583,72.8325204,19.0636092,doctors
7584,72.8325204,19.0636092,doctors
7585,72.8325204,19.0636092,doctors
7586,72.8325204,19.0636092,doctors
7587,72.8036901,18.9639253,place_of_worship
7588,72.8036901,18.9639253,place_of_worship
7589,72.8036901,18.9639253,place_of_worship
7590,72.8036901,18.9639253,place_of_worship
7591,72.8036901,18.9639253,place_of_worship
7592,72.8575408,19.0431959,police
7593,72.8575408,19.0431959,police
7594,72.8554267,19.0413304,school
7595,72.8554267,19.0413304,school
7596,72.8546328,19.0426488,school
7597,72.8546328,19.0426488,school
7598,72.9134676,19.1077617,place_of_worship
7599,72.9134676,19.1077617,place_of_worship
7600,72.9134676,19.1077617,place_of_worship
7601,72.9140711,19.1066769,marketplace
7602,72.9140711,19.1066769,marketplace
7603,72.8270791,19.0507454,marketplace
7604,72.8270791,19.0507454,marketplace
7605,72.8270791,19.0507454,marketplace
7606,72.8270791,19.0507454,restaurant
7607,72.8270791,19.0507454,restaurant
7608,72.8270791,19.0507454,restaurant
7609,72.8270791,19.0507454,restaurant
7610,72.8270791,19.0507454,restaurant
7611,72.8270791,19.0507454,restaurant
7612,72.8251449,19.0477264,restaurant
7613,72.8251449,19.0477264,restaurant
7614,72.8251449,19.0477264,restaurant
7615,72.8251449,19.0477264,restaurant
7616,72.8251449,19.0477264,restaurant
7617,72.8251449,19.0477264,restaurant
7618,72.8251449,19.0477264,restaurant
7619,72.9261006,19.0498802,restaurant
7620,72.9261006,19.0498802,restaurant
7621,72.9261006,19.0498802,restaurant
7622,72.9261006,19.0498802,restaurant
7623,72.9261006,19.0498802,restaurant
7624,72.9261006,19.0498802,restaurant
7625,72.8286155,18.9388619,restaurant
7626,72.8286155,18.9388619,restaurant
7627,72.8286155,18.9388619,embassy
7628,72.8286155,18.9388619,embassy
7629,72.8286155,18.9388619,embassy
7630,72.8286155,18.9388619,embassy
7631,72.8286155,18.9388619,embassy
7632,72.8286155,18.9388619,embassy
7633,72.8286155,18.9388619,embassy
7634,72.8286155,18.9388619,embassy
7635,72.8286155,18.9388619,embassy
7636,72.8615569,19.0652996,fast_food
7637,72.8615569,19.0652996,fast_food
7638,72.8615569,19.0652996,fast_food
7639,72.8589753,19.065316,school
7640,72.8589753,19.065316,school
7641,72.8603409,19.0645147,police
7642,72.8603409,19.0645147,police
7643,72.8608743,19.0646784,cafe
7644,72.8608743,19.0646784,cafe
7645,72.8602202,19.0655537,training
7646,72.8602202,19.0655537,training
7647,72.8616144,19.0655213,restaurant
7648,72.8616144,19.0655213,restaurant
7649,72.8616144,19.0655213,restaurant
7650,72.8616144,19.0655213,restaurant
7651,72.8687061,19.068488,atm
7652,72.8687061,19.068488,atm
7653,72.8687061,19.068488,atm
7654,72.8599973,19.064348,Drinking Water Facility
7655,72.8599973,19.064348,Drinking Water Facility
7656,72.8599973,19.064348,Drinking Water Facility
7657,72.8599973,19.064348,Drinking Water Facility
7658,72.8510225,19.0646242,Drinking Water Facility
7659,72.8510225,19.0646242,hospital
7660,72.8510225,19.0646242,hospital
7661,72.8510225,19.0646242,hospital
7662,72.8616504,19.0650787,toilets
7663,72.8616504,19.0650787,toilets
7664,72.8616466,19.0654768,restaurant
7665,72.8616466,19.0654768,restaurant
7666,72.8616466,19.0654768,restaurant
7667,72.8616466,19.0654768,restaurant
7668,72.8616466,19.0654768,restaurant
7669,72.8494902,19.0612691,fast_food
7670,72.8494902,19.0612691,fast_food
7671,72.8494902,19.0612691,fast_food
7672,72.8494902,19.0612691,fast_food
7673,72.8494902,19.0612691,fast_food
7674,72.8494902,19.0612691,fast_food
7675,72.8594562,19.0646018,school
7676,72.8594562,19.0646018,school
7677,72.8607694,19.0646847,fuel
7678,72.8607694,19.0646847,fuel
7679,72.8607694,19.0646847,fuel
7680,72.8607826,19.064626,fast_food
7681,72.8607826,19.064626,fast_food
7682,72.8607826,19.064626,fast_food
7683,72.8607826,19.064626,fast_food
7684,72.8607826,19.064626,fast_food
7685,72.8607826,19.064626,fast_food
7686,72.8608362,19.0653199,hospital
7687,72.8608362,19.0653199,hospital
7688,72.8616414,19.0653617,fast_food
7689,72.8616414,19.0653617,fast_food
7690,72.8616414,19.0653617,fast_food
7691,72.8616414,19.0653617,fast_food
7692,72.8616414,19.0653617,fast_food
7693,72.8616414,19.0653617,fast_food
7694,72.8611131,19.0664715,parking
7695,72.8611131,19.0664715,parking
7696,72.8682768,19.068694,bank
7697,72.8682768,19.068694,bank
7698,72.8683636,19.0687576,bank
7699,72.8683636,19.0687576,bank
7700,72.859304,19.0653042,bank
7701,72.859304,19.0653042,bank
7702,72.859304,19.0653042,bank
7703,72.859304,19.0653042,bank
7704,72.9482991,19.1848263,community_centre
7705,72.9482991,19.1848263,community_centre
7706,72.9142729,19.1362888,restaurant
7707,72.9142729,19.1362888,restaurant
7708,72.9142729,19.1362888,restaurant
